Sex,XYZ,Img_Path,Model,Img_Prediction,Age,Blur,Emotion,Device_Timestamp,Colours,Objects,Text,Time,Face_Recog,Date,Device_Make,Num_Faces,GPS
"['Male', 'Female']","[9.00305, -0.35412905, -3.5957718]",../p02_2013-12-03/2013-12-03_11.27.02.jpg,ZTE-BLADE,[],"['8-12', '25-32']",243.6282648,"['Fear', 'Fear']",2002:12:08 12:00:00,"['#251917', '#7c7271', '#e0eaf6', '#aaa1a2', '#61564f']",['person'],MW FE E SAW,11:27:02,"[array([-0.00481692,  0.00369226,  0.1258803 , -0.09383482, -0.12147871,
       -0.04305615, -0.00351148, -0.10383762,  0.14866725, -0.16027705,
        0.17630194, -0.08587447, -0.11106645,  0.03259261, -0.07277177,
        0.12397052, -0.12225372, -0.16398154, -0.07899175, -0.0879951 ,
        0.00420716,  0.12037528, -0.01076613,  0.07456729, -0.13632333,
       -0.29109728, -0.08154407,  0.00422608,  0.04944374, -0.05440533,
        0.00491968,  0.18608524, -0.18185979,  0.01382701,  0.04893586,
        0.11031267, -0.05407588, -0.12354634,  0.23226963,  0.0460157 ,
       -0.21309717,  0.07301591,  0.09652095,  0.34338093,  0.19858854,
       -0.05531851, -0.01630838, -0.03252725,  0.13144431, -0.29189539,
        0.01128825,  0.18927267,  0.10003793,  0.08704724,  0.03568136,
       -0.0675232 ,  0.01894655,  0.15566085, -0.20209458,  0.06342088,
        0.07416855, -0.15734243,  0.02491084, -0.11559062,  0.16438811,
        0.08170633, -0.12221998, -0.11028079,  0.13319319, -0.18993765,
       -0.07092558,  0.06555615, -0.12199546, -0.15937977, -0.2486715 ,
        0.037168  ,  0.32007301,  0.18944214, -0.16239341,  0.0603876 ,
       -0.02542534,  0.02595532,  0.06223026,  0.1385618 ,  0.00826763,
       -0.02415855, -0.07129153,  0.06757693,  0.21292248, -0.04223369,
       -0.02046924,  0.2578564 ,  0.04997297, -0.04812938, -0.01850577,
        0.04781213, -0.10361031,  0.00070435, -0.16952489,  0.06571978,
       -0.05368662,  0.02330039,  0.01101501,  0.13944429, -0.1800963 ,
        0.22236052, -0.03895456, -0.08104628, -0.01100755, -0.03856498,
       -0.02034496, -0.05446178,  0.09481283, -0.26390287,  0.08112306,
        0.14590155,  0.03647148,  0.18746324,  0.01869068,  0.06309671,
        0.01753539, -0.05703738, -0.11698993, -0.09349279,  0.04339569,
       -0.00334958,  0.01232095,  0.04147188]), array([-0.08199225,  0.09115013,  0.07861345, -0.08399871, -0.12636586,
        0.02875176, -0.0189104 , -0.08559761,  0.13696267, -0.0981262 ,
        0.22483313, -0.04763367, -0.2757715 ,  0.12569128, -0.12510073,
        0.13329172, -0.18071407, -0.09174092, -0.18029019, -0.11911444,
       -0.0017442 ,  0.09304327, -0.04048533,  0.02618162, -0.11728828,
       -0.31010628, -0.1045986 , -0.06070302,  0.02468402, -0.04902165,
       -0.00115516,  0.0097393 , -0.15199327,  0.00502079,  0.02876473,
       -0.03672284, -0.05689603, -0.05652155,  0.20241004,  0.0179825 ,
       -0.20535006,  0.07667693,  0.12538105,  0.2539728 ,  0.20615931,
        0.0208768 , -0.00948836, -0.12520719,  0.09803236, -0.27366221,
        0.08855153,  0.13632336,  0.14238368,  0.07318252,  0.1007941 ,
       -0.17508972, -0.05703518,  0.19167174, -0.09546288,  0.09050143,
        0.0662026 , -0.07117918, -0.04335216, -0.10000556,  0.1602689 ,
        0.08160791, -0.16671219, -0.13153188,  0.14749315, -0.14105503,
       -0.0191829 ,  0.10589074, -0.07751091, -0.18302099, -0.25808004,
        0.11466727,  0.53193885,  0.13541552, -0.17732427, -0.01850492,
       -0.0654732 , -0.04642765,  0.05412687,  0.05275693, -0.1702382 ,
       -0.07772663, -0.07486182,  0.06398096,  0.2045539 , -0.00644345,
       -0.01730506,  0.2450233 , -0.00504284,  0.01034473,  0.01859456,
        0.1225654 , -0.17411596, -0.04308441, -0.10624024, -0.01064777,
        0.05265493, -0.0953517 , -0.01929969,  0.12217708, -0.16923374,
        0.16650444, -0.04515816, -0.05098412,  0.02307987,  0.03628436,
       -0.04781464, -0.02272923,  0.20375417, -0.25180417,  0.09518793,
        0.13059314,  0.00328748,  0.13958983,  0.08760963,  0.06372003,
       -0.02347298,  0.00186583, -0.19797099, -0.0752686 ,  0.08364405,
       -0.0647984 ,  0.05648748,  0.01393855])]",03/12/2013,ZTE,2,"[0.0, 0.0]"
,"[8.104107, -1.253072, -4.3176503]",../p02_2013-12-03/2013-12-03_10.05.01.jpg,ZTE-BLADE,[],,34.16433139,,2002:12:08 12:00:00,"['#203364', '#847d80', '#14131c', '#dcd3d2', '#4f4344']",[],,10:05:01,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.825985, -0.7082581, -3.4187074]",../p02_2013-12-03/2013-12-03_10.05.29.jpg,ZTE-BLADE,[],,24.40993616,,2002:12:08 12:00:00,"['#171015', '#91898c', '#dbd1d0', '#635c5f', '#3f3945']",[],he ~ ee AN,10:05:29,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, 0.35412905, -3.2416427]",../p02_2013-12-03/2013-12-03_10.47.30.jpg,ZTE-BLADE,[],,24.25172311,,2002:12:08 12:00:00,"['#4f7099', '#a0938e', '#63584c', '#1c1c2b', '#ede3dd']","['tv', 'tv']",,10:47:30,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.281172, 0.7082581, -5.761407]",../p02_2013-12-03/2013-12-03_10.54.59.jpg,ZTE-BLADE,[],,17.13893318,,2002:12:08 12:00:00,"['#ada7ab', '#fdfbfa', '#908483', '#361d21', '#70615d']",[],,10:54:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, 0.17706452, -2.152015]",../p02_2013-12-03/2013-12-03_10.37.59.jpg,ZTE-BLADE,[],,89.09301471,,2002:12:08 12:00:00,"['#6f7992', '#524342', '#fcf6ee', '#151316', '#a5a9bc']",['tv'],"sam © books aver the ne MR Cot hor Faery mat nuinber of weeks (semester 1 ‘and 2) an wats Feo werek 5. t was going to see hows with Networking: Practice teats betore for the: Security ones, 1} We may target tive well they engage Thi Dave fiving them keysroe EUS Ma S82) von sed wx vny Farms Ast Ana w atu yn soir, syetep Fests dnaunseawy duisn S\s) asiaerd BO Paes Aljeui0) warp assano Atanas 91 10) shay unacp Bot MIVA af Adc) (Jann, SONY “S194 WOK) S450, OAH 80) Asus ana, Nas) MIIMN Jo J9qHINU TxA 2444 aN YO S11 H9N09 99 PyNOYS UeLLIODY nf Wes Sap BSH 19am sty Suo Sart At ay anaiaq peg Yom Mates 524 5) Gp PSH Bans(| until semester z | believe he have } this week ttisa",10:37:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
['Male'],"[9.357179, 0.53119355, -2.3290794]",../p02_2013-12-03/2013-12-03_11.03.02.jpg,ZTE-BLADE,[],['8-12'],18.22333495,['Surprise'],2002:12:08 12:00:00,"['#efe6ed', '#8e8993', '#4d4143', '#1b181b', '#716c72']",['person'],,11:03:02,"[array([-0.14752468,  0.10542256,  0.04010592, -0.09646774, -0.11666052,
        0.04853503, -0.08166786, -0.01977064,  0.17888291, -0.04275067,
        0.22232573,  0.02539514, -0.28855905, -0.03939974,  0.01082636,
        0.09338002, -0.1272448 , -0.0605499 , -0.09719814, -0.11987336,
        0.00268378,  0.1317142 , -0.00839562,  0.00888478, -0.1193703 ,
       -0.33234602, -0.09714405, -0.08185477,  0.04080134, -0.15200283,
       -0.00518966, -0.0109582 , -0.18425554, -0.10086559,  0.02634351,
        0.07451668, -0.08944161, -0.04680908,  0.18128739,  0.00390062,
       -0.11533773,  0.0434782 ,  0.09414697,  0.24585328,  0.15697239,
        0.02365809, -0.05234347, -0.0752326 ,  0.1698053 , -0.31068087,
        0.1052749 ,  0.16947772,  0.1637271 ,  0.10263056,  0.10933429,
       -0.15626585, -0.02226638,  0.14258276, -0.18320812,  0.09491023,
        0.0213209 , -0.01762805, -0.09213034, -0.09905247,  0.1638367 ,
        0.13299385, -0.13416643, -0.17682704,  0.07944674, -0.12477236,
       -0.02723423,  0.13399103, -0.11399744, -0.20492643, -0.24298707,
        0.16170351,  0.33389458,  0.12641393, -0.19350331, -0.00055365,
       -0.03867628, -0.06566194, -0.0232623 ,  0.02158959, -0.099417  ,
       -0.05131017, -0.02645212,  0.07458484,  0.16614915, -0.03312847,
        0.00299524,  0.2753703 ,  0.03644717,  0.15113425,  0.0347314 ,
        0.09026674, -0.1180554 , -0.06163021, -0.1142652 ,  0.02547873,
        0.11022151, -0.1031574 ,  0.0159656 ,  0.09743919, -0.13189766,
        0.20310117,  0.00439112, -0.01853087,  0.03690985,  0.01936349,
       -0.09255463, -0.05588434,  0.20422098, -0.25028926,  0.25373378,
        0.13599713, -0.02052712,  0.13494875,  0.07728595,  0.07530076,
       -0.00241389,  0.02401239, -0.12960222, -0.07338253,  0.06354721,
       -0.07292224, -0.03444191,  0.00354494])]",03/12/2013,ZTE,1,"[0.0, 0.0]"
['Female'],"[9.357179, 0.53119355, -1.9749504]",../p02_2013-12-03/2013-12-03_11.06.32.jpg,ZTE-BLADE,[],['25-32'],11.19708267,['Happy'],2002:12:08 12:00:00,"['#29262a', '#664f52', '#7c7982', '#f3f3f8', '#aaa3ac']",[],,11:06:32,"[array([-0.13752143,  0.09544031,  0.07382366, -0.07580252, -0.1449486 ,
       -0.02332029, -0.09851165, -0.16250226,  0.15702848, -0.09593183,
        0.22752953, -0.01971892, -0.25931808,  0.05117834, -0.12465099,
        0.15430443, -0.20715433, -0.1009146 , -0.07867547, -0.06528855,
       -0.01548427,  0.03219381,  0.08498625,  0.07618997, -0.15041941,
       -0.21709999, -0.09120563, -0.11971356,  0.02125418, -0.0827908 ,
        0.01738063,  0.05809073, -0.20302376,  0.04667912,  0.04371469,
        0.08377518, -0.08327362, -0.11588253,  0.15349457, -0.03749847,
       -0.17518061, -0.07125775,  0.07112856,  0.19564402,  0.26491377,
       -0.07855898, -0.02082666, -0.10355969,  0.07478422, -0.32831547,
       -0.01236321,  0.16183567,  0.02004135,  0.06586666,  0.06938639,
       -0.20342378,  0.05735454,  0.13736627, -0.14087842,  0.0290405 ,
        0.08343949, -0.03628053, -0.0907424 , -0.02966143,  0.21446866,
        0.17605674, -0.16677798, -0.19284594,  0.18572611, -0.18829364,
        0.02019886,  0.16486673, -0.12316466, -0.22116576, -0.17293267,
       -0.01893292,  0.42367643,  0.12009709, -0.11436968,  0.05106177,
       -0.10964524, -0.01035319, -0.06049087,  0.02379594, -0.10939569,
       -0.01753489, -0.09894068,  0.04107279,  0.1932689 , -0.0515995 ,
        0.04104232,  0.29498768, -0.02523507, -0.06590842,  0.07043301,
        0.05151306, -0.09415017, -0.04031425, -0.13974433, -0.0267489 ,
        0.0075555 , -0.15208048, -0.02533074,  0.08357295, -0.16455302,
        0.1189598 , -0.03527198, -0.03039518,  0.00465305, -0.06073583,
       -0.12498407, -0.01455342,  0.23990539, -0.27903435,  0.21239667,
        0.12336226,  0.06928343,  0.11881785,  0.07864615,  0.10764951,
       -0.01711598, -0.01143827, -0.08188947, -0.05251409,  0.0008084 ,
       -0.13278046, -0.04213332, -0.02374068])]",03/12/2013,ZTE,1,"[0.0, 0.0]"
,"[9.357179, 1.0760075, -2.5197644]",../p02_2013-12-03/2013-12-03_10.58.59.jpg,ZTE-BLADE,[],,11.86703873,,2002:12:08 12:00:00,"['#6e6969', '#898487', '#151316', '#f7f2ef', '#3b3232']",[],,10:58:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
['Female'],"[9.180115, -0.7082581, -2.6968288]",../p02_2013-12-03/2013-12-03_11.11.02.jpg,ZTE-BLADE,[],['25-32'],28.36889962,['Surprise'],2002:12:08 12:00:00,"['#342c31', '#66646d', '#f3f4f4', '#807d87', '#110f15']",['person'],,11:11:02,"[array([-0.07644691,  0.06776006,  0.06732047, -0.09804591, -0.11761767,
       -0.08268114,  0.02975513, -0.15941072,  0.1298295 , -0.03570049,
        0.13269176, -0.15399101, -0.24945357, -0.0204399 , -0.06445878,
        0.20531698, -0.15999125, -0.19943345, -0.09760109, -0.04972932,
        0.00632676,  0.07323018, -0.05687106,  0.14494167, -0.09803423,
       -0.30272385, -0.03517025, -0.04045718, -0.03189617, -0.04382414,
       -0.0541449 ,  0.15338805, -0.13508677, -0.00975367,  0.08339028,
        0.09540027, -0.07907575, -0.12906012,  0.2128423 ,  0.11062903,
       -0.2513057 , -0.00301416,  0.0918667 ,  0.32241195,  0.24353132,
       -0.04909902, -0.03105278, -0.07244443,  0.18506211, -0.34140375,
       -0.01582404,  0.21435688,  0.09586005, -0.00391537,  0.11872119,
       -0.10459682, -0.03877977,  0.19393285, -0.28567457,  0.07319497,
        0.05477699, -0.17767307, -0.031907  , -0.18946084,  0.15353222,
        0.12446932, -0.14338842, -0.05730245,  0.18299392, -0.1281265 ,
       -0.06448051,  0.06027804, -0.09513979, -0.20413169, -0.27113754,
        0.01761982,  0.37352124,  0.14461239, -0.17024709,  0.00217176,
       -0.03514102, -0.02081387,  0.04607298,  0.06190128, -0.06114878,
       -0.05636014, -0.1280182 ,  0.00652403,  0.18183963, -0.03445226,
        0.03947397,  0.26458764, -0.05128156, -0.06340008, -0.01889516,
        0.061767  , -0.17627442, -0.01795906, -0.16140413, -0.09375555,
        0.03566024, -0.08601344,  0.05866462,  0.12279832, -0.18345214,
        0.07825071, -0.01661205, -0.05391427, -0.03005856, -0.10713553,
       -0.06106867, -0.01280582,  0.14211191, -0.20798761,  0.1103626 ,
        0.09642229,  0.00311588,  0.09219668,  0.00439696, -0.00935778,
       -0.04925334, -0.12059157, -0.09215501, -0.06603822,  0.1256807 ,
        0.02256623,  0.04186621,  0.00108053])]",03/12/2013,ZTE,1,"[0.0, 0.0]"
,"[9.180115, 0.35412905, -2.5197644]",../p02_2013-12-03/2013-12-03_10.17.00.jpg,ZTE-BLADE,[],,23.49671193,,2002:12:08 12:00:00,"['#526684', '#1c1817', '#b19f96', '#745b47', '#f2e8e3']",['tv'],See,10:17:00,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
